,True_Values,Mean_Prediction,Std_Prediction
7607,0,0.14365101231262087,0.08740624069453215
4853,0,0.17543174397200345,0.08859172337918171
4828,0,0.712591313123703,0.07369862099144874
8113,0,0.6433819895982742,0.043106447344282775
10972,1,0.6031470337510109,0.04834539267630271
10348,0,0.6824817150831223,0.055108902548949706
5530,0,0.6925521832704544,0.04468749111410946
3925,0,0.4805447751283646,0.052395731851132686
4348,0,0.5785606163740158,0.04908570523557359
193,1,0.48794876754283906,0.09235355403471204
10125,0,0.6024174416065216,0.07931564933864046
370,0,0.18045167883858085,0.08233232238626184
6123,0,0.6196432292461396,0.03572408394343928
4048,0,0.7361907786130906,0.06503960343588075
7882,0,0.5502319952845574,0.04610664862990306
2871,0,0.7673880177736282,0.06505485443068532
6634,0,0.6938671666383743,0.04311821823267026
967,0,0.5750628343224525,0.03823848429186516
10912,0,0.625899817943573,0.06181685300731913
6438,0,0.6521398371458054,0.04285836357273592
3385,0,0.5729842501878738,0.03490874274216961
10355,0,0.6291280138492584,0.07547168376667174
9042,0,0.1694245944544673,0.08742013078241015
10871,1,0.6286884146928787,0.0488510382926563
2625,0,0.31079555958509447,0.09374128442157992
1796,0,0.3674173805117607,0.08839032543577464
1414,0,0.6276647734642029,0.04675837353535522
5532,0,0.6995252031087875,0.05739240105387533
4915,0,0.32500663086771964,0.09000977994850935
6235,0,0.6049761146306991,0.04523075987114821
10626,0,0.6962684035301209,0.057277683234205595
1185,0,0.6058858150243759,0.05156924178507446
1523,0,0.44517547309398653,0.06676476124541475
917,0,0.5044104331731796,0.04895233679192605
397,0,0.1849151796102524,0.08368940573417835
4678,0,0.32081156112253667,0.09811305292109733
9654,0,0.7266870248317718,0.09187781647841482
9837,0,0.6070007765293122,0.05854804013564356
2949,0,0.4439428427815437,0.06899591530084533
612,0,0.10171331984456629,0.06435143861487391
6892,0,0.4809793582558632,0.08828253362509055
4468,0,0.3203799993544817,0.09680160774380682
935,0,0.4614106011390686,0.06915472508478615
2868,0,0.08919704594183714,0.0660639545408108
7345,0,0.5111293140053749,0.046431528506964324
9004,0,0.2103086932748556,0.09989777543121131
1860,0,0.5315392255783081,0.02966193455112437
4263,0,0.8223399651050568,0.06358426296700599
4017,0,0.5288493525981903,0.03673685094849103
4393,0,0.4744832697510719,0.06996856371132801
4218,1,0.7640771234035492,0.07106092159659347
470,0,0.4617312958836555,0.05351896840101029
1251,1,0.7470649325847626,0.05666363565280041
10573,1,0.5657345998287201,0.05502595317576492
9035,0,0.25011951886117456,0.10371903761751917
2530,0,0.07565788897685706,0.05093286382243575
4720,0,0.637075518667698,0.062444812752661616
1730,0,0.7413182908296585,0.05129825833418213
1822,1,0.5597632789611816,0.0335371641583641
8387,0,0.41201599314808846,0.07796475257000843
9809,0,0.5949328219890595,0.06168772812215317
4425,0,0.6132777893543243,0.052254956212710965
1539,1,0.6256959760189056,0.03908640115788184
10933,0,0.5726750117540359,0.041389329303580455
5221,0,0.12916508600115775,0.08523902580301589
5572,0,0.7277912819385528,0.058210627803831544
288,0,0.414456205368042,0.09107778547092447
144,0,0.6212351441383361,0.039557121836429565
8112,0,0.5241966190934181,0.034972263467002475
9860,1,0.5767648282647133,0.054952412510454324
3926,0,0.4236317738890648,0.05821881719754252
11038,0,0.7796498161554336,0.06356651757606505
3214,0,0.12551746639423073,0.07287792728201378
4532,0,0.4178250281512737,0.11071381939370196
9308,0,0.15647390644997358,0.08745927464475782
9044,0,0.1805327859520912,0.07847876965017007
3527,0,0.07655766191193834,0.06163076792443348
8042,0,0.11403854566626251,0.06881510617298889
6145,0,0.6712889546155929,0.048059870761594424
9661,0,0.6965137839317321,0.058839414967352
6013,0,0.7167239242792129,0.04970034357211775
3954,0,0.42514042362570764,0.11305938183051739
5654,0,0.46573997229337694,0.04201407887024405
3207,0,0.13411100214347244,0.07791173436028291
2306,1,0.6762513846158982,0.07005617440661663
9640,0,0.5900306475162506,0.05859545253744857
4907,0,0.5601375415921211,0.03829845702488348
6129,0,0.6852026760578156,0.04054096744750427
7131,0,0.5287323242425919,0.04233757669681075
11122,0,0.6684135115146637,0.055924519065910866
10754,1,0.5674340087175369,0.06178689067609092
10515,0,0.7734209698438644,0.06952448522934014
4240,1,0.7876297777891159,0.07360231877821463
7150,0,0.5172390550374985,0.028532637935441262
9495,0,0.6458521664142609,0.04806299439462312
3841,0,0.42635306730866435,0.07406145634175214
7463,1,0.6433538585901261,0.04477080033753652
8243,0,0.16128209814429284,0.07677569182750832
7976,0,0.6954477798938751,0.04459039139289689
9066,0,0.27415955197066066,0.12603902864216562
538,0,0.2404927647858858,0.0948714396608891
2689,0,0.24389183655381202,0.08429614820705814
9968,1,0.632267850637436,0.056691774373488435
5002,0,0.5025908988714218,0.049291357938822236
419,0,0.5839341139793396,0.040046968811706427
3643,0,0.15542425222694875,0.09147471297001955
5731,0,0.5196061503887176,0.029838406139482625
5564,1,0.49771671041846277,0.07999097728684215
6710,0,0.7382870674133301,0.05672024314265971
5678,0,0.5379800418019295,0.040816534580022205
3906,0,0.34768224984407425,0.09636827007119868
6228,0,0.5722760465741158,0.06695196948832213
11149,0,0.6179545348882676,0.06181858049462661
5842,0,0.45808185890316966,0.1234142051635129
7313,0,0.6161726635694503,0.04468773453166845
6498,0,0.7547882816195488,0.09771367729870553
6291,0,0.48071813851594924,0.0452600072664185
3419,0,0.14157791428267955,0.07602301749166353
5449,1,0.6245882129669189,0.03853526923057512
847,0,0.6250413727760314,0.04131048744395903
3273,0,0.487957519441843,0.10838277992827018
3705,0,0.555238636136055,0.04146090204708303
10084,0,0.6406360971927643,0.06079760425422966
4520,0,0.340298427939415,0.09730293198457023
217,0,0.5709167763590812,0.04647979495354066
2271,0,0.60396020591259,0.04105761209068172
9994,0,0.5729161310195923,0.06605729690463912
2016,0,0.5882363694906235,0.03670222638317434
7568,0,0.5281523391604424,0.07927180566977145
5814,0,0.649946596622467,0.04469075040812116
10514,1,0.45479520365595816,0.09644824642068134
5527,0,0.7322909927368164,0.055856847732654216
10018,0,0.6359159427881241,0.05501815232266382
5751,1,0.6369157361984253,0.05327017320501806
1189,0,0.44869549453258517,0.10125656333746362
210,0,0.45813416004180907,0.06689922479679285
6902,0,0.4904337400197983,0.05700903468000157
7054,0,0.5454635265469551,0.046944577252938095
986,0,0.12289947133511304,0.06877887371103798
11113,0,0.7514844220876694,0.05623669500193297
9914,1,0.6206801667809486,0.07859360239656842
4276,0,0.5895001357793808,0.04281692228618062
3779,0,0.5015002644062042,0.06541368426792926
450,0,0.5373785468935967,0.04097561975596688
9091,0,0.17589429158717393,0.09825256361428786
6474,0,0.6395201933383942,0.04763791237954186
3353,0,0.47199552893638613,0.04185193707372751
6981,0,0.6203020662069321,0.04058305366550728
9673,1,0.8622395128011704,0.07413532132747871
682,1,0.3718267992138863,0.08833971189537487
6842,0,0.7061085253953934,0.07789900935740808
9185,1,0.6083197855949402,0.04527726397308841
1053,0,0.5250573524832726,0.036697646855105556
9773,0,0.624097306728363,0.05032468326276839
511,0,0.08821133209159598,0.07314129803711603
6299,0,0.38893558889627455,0.09555339420412878
1684,0,0.31427336871623995,0.11686091250436331
7823,1,0.6751498377323151,0.038271002849750435
8490,0,0.5445519188046455,0.031118012735292223
5495,0,0.6830354404449462,0.051482742444142054
571,0,0.3110676742345095,0.10713951883725312
10157,1,0.7128561043739319,0.07369691214636245
943,0,0.6817497169971466,0.04942079992569769
9116,0,0.1618115848582238,0.08617120500652771
7960,0,0.5588212352991104,0.04401044398936539
9119,0,0.6843547958135605,0.055790666508209304
11024,0,0.690654656291008,0.0638758022886563
6466,0,0.7089049685001373,0.046892647542658705
9816,1,0.6712058937549591,0.06233471454209736
7230,0,0.5071368882060051,0.051740726627278244
3895,0,0.5642685961723327,0.039448006335663824
9796,1,0.8637303721904754,0.06062094851338546
6482,0,0.6884709924459458,0.046152012258112066
6923,1,0.5439296349883079,0.04368061384191618
3144,0,0.13443522177636624,0.0804108205255266
3600,0,0.13437828944996,0.07493426075271546
9830,0,0.5629950302839279,0.057692274141155644
3834,0,0.6587315034866333,0.06475008961877977
8006,0,0.682344109416008,0.06921675981143227
162,0,0.4029947531223297,0.06282421479307039
10561,0,0.7081479942798614,0.06366186210111419
8951,0,0.1293978541344404,0.09326336705484255
2484,0,0.3346282581984997,0.08496636416827329
666,0,0.6171229192614556,0.04130945294830423
7725,0,0.684318111538887,0.04453918406877991
4096,0,0.5192891383171081,0.03619819068838271
275,0,0.3580724431574345,0.09318392614666116
629,0,0.1255397460795939,0.07670918314015096
3108,0,0.1453660284355283,0.08312865919769548
4298,0,0.49389490216970444,0.0507714655239829
9302,0,0.1333994536846876,0.07453464480631562
6247,0,0.47240761429071426,0.04456550087698868
2878,0,0.36104811608791354,0.0914496832095114
7503,0,0.6644338780641555,0.04920724925001198
2355,0,0.3663123352825642,0.10538639132990996
2781,0,0.12460372377187014,0.07413395394885239
11043,1,0.7679672819375992,0.06407191275883926
4767,0,0.48028686732053755,0.04184715310817672
9445,0,0.7917579263448715,0.060895915418511214
10990,0,0.6937207841873169,0.06955988839020841
8005,1,0.6591041147708893,0.04561282955987813
7803,0,0.06331655576359481,0.050677689442031965
6074,0,0.5312812653183937,0.055223137519904535
7723,0,0.5990825927257538,0.03824379918136749
3987,0,0.1660642139799893,0.09674016448891364
9888,0,0.6013788169622422,0.04894683343521501
2208,0,0.5928166663646698,0.1400561879301544
4267,0,0.227520012781024,0.09216894359032972
6944,0,0.558203114271164,0.036438688867950736
7136,0,0.49484520018100736,0.03643579714911075
979,0,0.4912133938074112,0.032972008830566
3021,0,0.11151889158412814,0.07634837583431074
9001,0,0.5222046542167663,0.03309403297068313
10538,0,0.4975889766216278,0.08343358580154646
8241,0,0.17079666028730572,0.07752288293603236
3357,0,0.4286665295064449,0.08097389389585503
5729,0,0.5131929659843445,0.05627496413911838
10764,0,0.606744804084301,0.07387283040657153
3086,0,0.5115261536836624,0.024103550723366916
3435,0,0.5235614398121834,0.027571107221846376
5081,0,0.5843846291303635,0.050502863328494865
4419,0,0.1940438149496913,0.08612601154302549
2245,0,0.6079865306615829,0.03744259441076365
8728,0,0.16130772054195405,0.0770260860896052
7042,0,0.31638583965599537,0.11514374233132192
1789,0,0.5796460187435151,0.03926617208381019
4523,1,0.7943021583557129,0.06682382302871513
7290,0,0.5453218147158623,0.07187611270470481
8560,0,0.14716628002934157,0.08609688542457834
754,1,0.3451479149609804,0.136036063056501
2118,0,0.37040978878736497,0.0778079357361699
9506,1,0.6861681395769119,0.06964824078430128
2212,0,0.6979110127687455,0.06804616157042766
5979,0,0.48420036941766736,0.0889082110447233
8407,0,0.21911673907190563,0.09533563757866964
4584,0,0.622807520031929,0.043005879967944506
8265,0,0.6927159476280212,0.05154973257482463
909,0,0.35077952660620215,0.08400870396818297
898,1,0.5816677749156952,0.12065295346918944
8220,0,0.45454006910324096,0.061345086033265
10347,0,0.7502360147237778,0.05544233904843574
2365,0,0.5123686623573304,0.055522216072146906
10220,1,0.8586485016345978,0.06674071290792637
5086,0,0.20330614725127816,0.09801527961636157
2076,0,0.6917393177747726,0.04743679045549729
23,0,0.34113288089632987,0.08812501388024087
5331,0,0.5761456912755967,0.043753734731586995
7080,0,0.3748395286500454,0.0878809574400029
341,0,0.18328296184539794,0.08469743012987216
5369,0,0.33888053633272647,0.102855941922679
4572,0,0.34000613942742347,0.1011515675552219
8644,0,0.31156238466501235,0.0835714931243704
5349,0,0.5324609223008155,0.06199957457802277
970,0,0.5200381737947464,0.03379007540949777
7279,0,0.5051886013150215,0.04595188238586188
5507,0,0.5185329946875572,0.04752390327784262
9504,1,0.7745792245864869,0.06123278043829567
346,0,0.28313201397657395,0.08854261037289168
6697,0,0.5784668549895287,0.0567189981976476
5245,0,0.5259434497356414,0.1208830441314965
4430,0,0.7497075474262238,0.08870111507669244
8525,0,0.24726689632982016,0.11840346217449313
9700,0,0.4749822497367859,0.0608472201975064
2518,0,0.30652250960469246,0.08196204195802191
7889,0,0.5488875436782837,0.07140001355325035
446,0,0.5116255041956902,0.04532170611026247
4396,1,0.8597372192144394,0.06690318379011416
2135,0,0.5925620919466019,0.036567874085214364
10569,0,0.7260832059383392,0.06527148956832018
6652,1,0.5797601768374443,0.03611093204422833
9067,0,0.1586609336733818,0.09563536709966095
4290,0,0.521475079357624,0.029352453798062075
6977,0,0.45753175735473633,0.05316907208193138
6174,0,0.6856406116485596,0.03998875686940086
2055,0,0.5440922659635544,0.03013939596438511
4926,0,0.5793009459972381,0.05285390891207982
2854,0,0.5151542487740517,0.056970943739675206
5663,0,0.7234802466630935,0.05059909704889851
1071,0,0.7639936512708664,0.08521709600738328
8604,0,0.4561473587155342,0.07551797683441933
6720,0,0.5903793078660965,0.04317368649794217
6822,0,0.4775210312008858,0.05349291489532001
10212,1,0.5195560003817081,0.08372520310796858
1079,0,0.13765125079080462,0.06821977986571905
6418,1,0.6425947827100754,0.04011757732116129
1409,0,0.7009231370687484,0.058638691534533605
6825,1,0.730038719177246,0.052633851028861596
2101,1,0.8230242389440536,0.07419315051110897
5474,1,0.5901115345954895,0.04171315829129005
4060,0,0.7199334585666657,0.06802507103473901
8994,0,0.13705863028764725,0.07574149083525354
9732,0,0.8105388951301574,0.11260033428663278
2753,0,0.38902443885803223,0.08364913569241193
5634,0,0.7303506863117218,0.08489199111016266
11045,0,0.7516305011510849,0.060395356592139036
10436,0,0.7478375744819641,0.054059730151369174
10403,0,0.7931948643922806,0.05443252099035732
3522,0,0.0729589661792852,0.05752009777738023
1447,0,0.560263332426548,0.05743313587056907
6801,0,0.568208304643631,0.04254092142081565
1094,0,0.12334115574136377,0.0764508235946715
3685,1,0.30281853273510934,0.08321086271994516
5927,0,0.5211789020895958,0.03148629589599442
3469,0,0.1879129170253873,0.10972036646228557
250,0,0.2916139453649521,0.09359384577787613
5955,0,0.4473857365548611,0.10840628410777563
123,0,0.5497449338436127,0.05407579401884889
6432,0,0.7136945670843124,0.06219347384642823
8541,1,0.13496406846679748,0.08920472098582298
3270,0,0.1309924848936498,0.07479088192804541
9615,1,0.7830010741949082,0.07261685718031342
5236,0,0.7869769749045372,0.08760258195688457
9256,0,0.13650310542434455,0.06923203419554858
9450,0,0.5736601358652115,0.08708599901597057
1649,0,0.4968324053287506,0.04060776520945843
8403,0,0.6748434948921204,0.05248405738344164
4521,1,0.8467756849527359,0.07511408016563917
10801,0,0.6198438024520874,0.05803874730375354
6719,0,0.4262834453582764,0.0918192440719751
7183,0,0.4655762794613838,0.106103076464072
3084,0,0.29820876512676475,0.11450977209644689
2103,0,0.6087013739347458,0.05011391135389313
8264,0,0.5626247468590736,0.04087839660470964
10059,0,0.5230070096254349,0.09921521811894116
8237,0,0.16242729155346752,0.092044372132833
3796,0,0.7826935344934464,0.08506245467441777
10983,0,0.761362841129303,0.060103244039316155
4503,0,0.5893924963474274,0.04905912589784355
8224,0,0.20870743323117494,0.09961776405357903
7609,0,0.10077238854020834,0.07266158353533246
7264,0,0.6870837301015854,0.0431979013986925
9339,0,0.22309433262795209,0.09327256987600457
8400,1,0.5492674532532692,0.07584349733022583
1395,0,0.6725947827100753,0.05153938311686716
8896,0,0.3932813311740756,0.15513674196056298
8649,0,0.13299508355557918,0.07930321548833055
8575,0,0.11879245189018547,0.09127201762393308
4080,0,0.5538278752565384,0.034620502497812386
2120,0,0.5371066096425057,0.03292014299923268
3516,0,0.5976834589242935,0.03157123734600132
908,0,0.8584467148780823,0.07559958580240791
3343,0,0.5887752950191498,0.03789825631208704
3205,0,0.11057251900434494,0.082445625249521
6410,0,0.3898376427590847,0.10082761887666455
5093,0,0.37977187521755695,0.11192262622158684
8565,0,0.3535574591159821,0.09350683725845477
4437,1,0.7306739038228989,0.08337031925101508
4982,0,0.7346923220157623,0.07277506854621814
1063,0,0.6312933933734893,0.057103797000452795
4712,1,0.7460469979047776,0.07528466235288042
1159,1,0.8135085135698319,0.07983242067286815
4838,1,0.48433622002601623,0.06565682329016112
8411,0,0.766173033118248,0.06713938649401072
8561,1,0.6764057111740113,0.04066654296998336
8945,0,0.26795182161033154,0.09454905108575175
6714,0,0.5768074882030487,0.05300232520456605
609,0,0.17352126700803638,0.08843780822517933
3467,0,0.15150810861960054,0.08326546115693581
1342,1,0.32991834327578545,0.10728915741856851
3658,0,0.5403408426046371,0.03450657083042766
6301,0,0.618459666967392,0.051595795959782705
3627,0,0.30924452796578406,0.07737832684418565
5738,0,0.5889950224757194,0.053406678258272076
1434,0,0.38292072966694835,0.07435221330663462
3390,0,0.14797735564410686,0.07953974070850531
11160,0,0.8014076381921769,0.06915565238126402
1758,0,0.11167756145820022,0.07902790631901176
3603,0,0.5490252804756165,0.08783786150581893
5038,0,0.5547423020005227,0.04468005932910681
2466,0,0.5653211942315102,0.046634127751427036
2721,0,0.14698407977819442,0.08067516713894371
2133,0,0.6096353071928025,0.03739475698638365
10446,0,0.7215111285448075,0.05702665758604636
9353,0,0.11798479240387678,0.07257215157117114
2832,0,0.2530659597367048,0.11772918148792044
5154,0,0.4866509336233139,0.07966622126234452
5289,0,0.2800655177235603,0.0859254334544668
5984,1,0.48305964201688767,0.042920008548893
8677,0,0.10186552785336972,0.07539660857345593
3738,1,0.683081809580326,0.09278086980259716
3132,0,0.324263376891613,0.07283326443567942
565,0,0.33456153601408006,0.0999477068255064
7665,0,0.13280972453765572,0.06724505506092525
8205,0,0.22412124767899513,0.09320223004406471
6045,0,0.7216181921958923,0.06631837352277632
112,0,0.23783865608274937,0.0949740021498961
1895,0,0.3704387052357197,0.10123810073323908
3126,0,0.17405993357300759,0.07922812347972392
598,0,0.6503162145614624,0.03419468002755217
2931,0,0.12140425680670887,0.07940095298319515
5867,0,0.53112030595541,0.04986281941803634
9190,0,0.13792688560672103,0.07930905095155702
9646,0,0.6081941628456116,0.0553623707628661
7277,0,0.5230289769172668,0.05555855779041616
9907,0,0.7383751273155212,0.07921627570986954
6942,0,0.1214719972666353,0.06949704369015948
10625,0,0.6933167743682861,0.05444942133888026
2983,0,0.595154864192009,0.053666132713244545
1831,0,0.4385178223252296,0.07348670124911068
3386,1,0.48022027015686036,0.07719981833768266
9226,0,0.4378599561750889,0.10548398199792815
1059,0,0.2342346852272749,0.09265503172156918
696,0,0.3179203416407108,0.0889080296936383
8094,0,0.291112794727087,0.08309636722261811
7580,0,0.1274607235658914,0.08185193667277398
5639,0,0.6193161225318908,0.03803668230902862
650,0,0.5055222332477569,0.04876227305561562
9269,0,0.07138215644750744,0.05830722282522854
5072,0,0.25339376531541347,0.11209046829898402
4892,0,0.46638447701931,0.08313668159228287
2617,0,0.16626572497189046,0.08030061527368414
6930,0,0.5700752162933349,0.05470242491557487
7787,0,0.20500846050679683,0.08204411852325863
456,0,0.18812182685360312,0.10473093572270946
6963,1,0.5686180931329727,0.033636959999596504
5519,1,0.3059046184271574,0.0951061741581282
9780,0,0.6482069405913353,0.06930958840201365
10225,0,0.5739383131265641,0.05522177703650207
8431,0,0.5250916376709938,0.034757240494601674
10447,1,0.7822035539150238,0.05756738282869211
931,0,0.59828333735466,0.04036120932970948
8145,0,0.6019310438632965,0.06626043001693921
2915,0,0.1954148756712675,0.08440545995296872
7512,0,0.656779432296753,0.03997692407626975
8887,0,0.315710150077939,0.08769374161492269
3238,0,0.239631119184196,0.10818139048535519
2457,0,0.29728912100195887,0.11687217167431976
11115,0,0.6579361623525619,0.07406675475611593
9167,0,0.17964403171092272,0.08190210814309687
2173,1,0.5979682832956315,0.03705625371243893
4750,0,0.2993998262286186,0.10171094157552006
4302,0,0.8497442501783371,0.08334330233879558
1494,1,0.8510267561674119,0.07566772460357105
8764,0,0.25220371581614015,0.07979961365916877
1122,0,0.6463689106702805,0.05084543187429635
788,0,0.27923557460308074,0.08316472919646056
1017,0,0.049302044005016796,0.04475175573345654
3927,0,0.5342609196901321,0.029595304282482637
3368,0,0.5276982682943344,0.07119992175552269
163,1,0.5531099939346313,0.043050134825843814
6350,1,0.655383740067482,0.04705163105342882
3652,0,0.5234609025716782,0.0456028270904875
5559,1,0.6957459038496018,0.043862642318016655
2480,0,0.4310848881304264,0.1016631747934941
1253,0,0.4047162483632565,0.06664728625291785
5632,0,0.4492312651872635,0.05679247179044381
10560,0,0.6777974218130112,0.05937894958818279
1801,0,0.6218059289455414,0.0795740938260074
8978,0,0.19036250483244657,0.09374060711203386
3054,0,0.13873186047188937,0.06345524511827565
2146,0,0.5448490330576896,0.04034011679340793
9157,1,0.6634894436597825,0.04245595695673262
1483,0,0.6665123271942138,0.05188330136134313
5862,0,0.44416048914194106,0.05774690374838511
2783,0,0.08195692928507924,0.05492661476641501
10615,1,0.7505058753490448,0.06444556578371521
9229,0,0.258675397336483,0.08916094594636453
4207,0,0.6434077733755111,0.04693731840472537
5661,0,0.46856834083795545,0.05782676145938863
1806,0,0.295679906308651,0.09464434460451031
9053,0,0.11805957202799618,0.07269595170382065
8817,0,0.13924393793568016,0.0891030316265007
10847,0,0.7522214281558991,0.06196911852641709
5062,0,0.623710680603981,0.05555439771640181
4729,0,0.5011344200372696,0.029853851114555935
3365,0,0.36679105289280417,0.10569316438340934
6295,0,0.5472955703735352,0.047308581533233446
8826,0,0.12203302938491106,0.08164476648286904
3581,0,0.44465100854635237,0.06182933052933696
7234,0,0.48317047089338305,0.04745476203615748
94,0,0.37942736864089965,0.14372266641429254
3809,0,0.2569694481045008,0.10551098632742731
4144,1,0.5892401808500289,0.04612570749807827
4192,0,0.7419780761003494,0.08149544992308042
2852,0,0.17879958275705576,0.07959057803859051
8690,0,0.12333796257153154,0.08796415777090752
8313,0,0.6401309913396835,0.043727880076748
5295,1,0.5142503479123115,0.04152266053715384
4277,0,0.5348440998792648,0.0373950208273472
8132,1,0.66239830493927,0.04137320586830934
4223,0,0.33958054970949886,0.09772432745653074
11118,1,0.7945283299684525,0.07344789036430881
4834,0,0.6850511741638183,0.0638448306725037
9329,0,0.1501079361513257,0.07563790151505675
3125,0,0.14873672924935818,0.07162997816387978
9418,0,0.09565646833274513,0.06044872275009551
7584,0,0.33759279787540436,0.09890406272281176
7148,0,0.6383401429653168,0.06113017324249317
1492,0,0.6630148625373841,0.03966563359860048
8375,0,0.5595399427413941,0.04599072045655454
2948,1,0.5861323779821396,0.03671629825020658
7055,0,0.6728500801324845,0.04793037533106999
7658,0,0.4139062727987766,0.06550438869305934
168,0,0.28503857664763926,0.10687025012795924
3898,0,0.7160383850336075,0.06988068778732388
10000,0,0.6293164086341858,0.0563079812851362
6512,0,0.6705819082260132,0.0529429168997636
1990,1,0.8228756481409073,0.08755678333644566
2199,0,0.44038633882999423,0.06872941172309915
29,0,0.13385353203862904,0.08040359841045372
9546,0,0.7956309348344803,0.06106711336436719
1634,0,0.3560216458141804,0.0821247322896797
625,0,0.19108407635241748,0.08243271714417254
3910,0,0.5614116948843002,0.04242438194683604
4112,0,0.4439307773113251,0.09807144684113574
10490,0,0.6165888702869415,0.06265423297693952
4341,0,0.12336349908495321,0.10018180527005745
2445,0,0.09001558110583574,0.07352452575991791
8066,0,0.5604908362030983,0.0452629103988218
1732,1,0.42308370023965836,0.0880581451211664
7923,0,0.5986737048625946,0.044116205086886254
4146,0,0.7383469831943512,0.07695113034045872
6555,0,0.570529765188694,0.03659138223743
3568,0,0.8415199148654938,0.09493462308582218
6503,1,0.6216850179433823,0.05451958788800783
5895,0,0.5691868537664413,0.03816743477490133
10790,0,0.7003530931472778,0.05447962684376229
7464,1,0.6434855383634567,0.04362632565751033
2708,0,0.4554003357887268,0.06460489129592138
2077,0,0.6010431504249573,0.04393346416837574
10280,0,0.7845780092477799,0.06639523126821882
1428,0,0.3558413675427437,0.09160524049520237
2063,0,0.2966440946236253,0.08926741496140851
11015,0,0.7714118093252182,0.060142266365786595
10030,1,0.588101773262024,0.052950306890755444
8089,0,0.09452595616923645,0.06510282598642146
8594,0,0.13219090836122632,0.06752419010790628
3377,0,0.44044083774089815,0.06483900887313881
3547,0,0.20327932089567186,0.0892030764986177
5615,0,0.6308513772487641,0.04021641916327094
5925,0,0.5751008296012878,0.05280390451166479
8576,0,0.1833408010751009,0.08135692246162142
140,0,0.5703737851977349,0.05149840615711195
3604,0,0.6127305230498314,0.06817157939268043
8152,0,0.7238775527477265,0.06404020883302394
2709,0,0.5642280027270317,0.028096712372601383
3375,0,0.5646744656562805,0.03766256278933268
9161,0,0.14453431334346534,0.08501701599559668
7834,1,0.4950789338350296,0.038351630967615194
8600,0,0.25571795538067815,0.09175262626868615
3531,0,0.15364817719906568,0.08388100907640986
2835,0,0.4173400427401066,0.1363993807655122
3493,1,0.2674228961020708,0.0785378911386402
2716,0,0.5025674730539322,0.03270372512783384
1580,0,0.5596164157986641,0.036113083895195304
10210,0,0.5854670059680939,0.057417855494493276
3176,0,0.3823487091064453,0.12420079638187932
2393,0,0.6043294018507004,0.03700655637729943
1383,0,0.6867207342386246,0.054661512386667395
1417,1,0.5942410284280777,0.041606788208761104
1667,0,0.6251630967855454,0.04510522889732585
2528,0,0.05496067088330164,0.04739429053065679
5126,0,0.2343710258603096,0.09723825634703567
3815,1,0.8322751224040985,0.0826687172679047
5333,0,0.7860997986793518,0.07123977509909193
8076,0,0.6560820960998535,0.039833103811029696
11173,0,0.3407167682051659,0.11057339503515438
3489,0,0.36847043201327323,0.08250313592331515
8272,0,0.16625330986455084,0.08012853324364844
58,0,0.17346627138555049,0.09627284755938455
2845,0,0.08490125944372266,0.07285284338199828
6051,0,0.4600115838646889,0.049728883085963946
373,0,0.1789472973719239,0.0863054599875721
7553,0,0.5695080417394638,0.05014315987097305
5211,0,0.3124944104999304,0.14398812211800646
7297,0,0.5432451397180558,0.05089441633985825
6052,0,0.564253016114235,0.0523652718251802
2278,0,0.5132899096608162,0.042826148446003846
9413,0,0.5078016483783722,0.037795475719912
4958,0,0.6397034281492233,0.044743124495370656
10409,0,0.7972394567728043,0.06439496118117569
5562,0,0.46203155487775804,0.043283904630950346
2279,0,0.349978421330452,0.09386553943868327
3193,0,0.16761979945003985,0.08166221213601275
4358,0,0.5957685115933419,0.07802644283681144
335,0,0.17708429718390106,0.09559730730391197
7490,0,0.5180223086476325,0.0358303928463931
1291,0,0.6188180387020111,0.04566935855020022
7302,1,0.47788047790527344,0.04757105292161415
6959,0,0.5022188794612884,0.045260728027810906
6621,0,0.4926478034257889,0.0545350358412667
3443,0,0.1612924689706415,0.08039535110051155
4273,0,0.7393700206279754,0.06975990341079312
6412,0,0.4223605585098267,0.06536857373026983
2992,0,0.6796254974603653,0.0745349881686204
9738,0,0.43345209032297133,0.12411891108702339
8613,0,0.20682966927066446,0.08700127793681066
3674,0,0.4283755414187908,0.09642784065006624
2184,0,0.8063082093000412,0.07149291996510077
6141,0,0.6431814432144165,0.06524893209853469
1924,0,0.5703558430075646,0.03871266096455787
3066,0,0.3223179366439581,0.09381184771889235
5595,0,0.5867962974309922,0.03629946112500464
6322,0,0.5650661289691925,0.043437341096754165
9991,0,0.6396281468868256,0.048628134256224045
1191,0,0.7097588694095611,0.06141390182081147
1171,0,0.5822732600569726,0.06260954964753594
5640,0,0.7719198364019394,0.07886401237000275
7735,0,0.31741239704191687,0.08958140693701946
7884,0,0.3354014037549496,0.09395139876040132
8812,0,0.14789041427895427,0.08613039382658824
6986,0,0.6324331247806549,0.04002881585975619
910,1,0.6292793959379196,0.03562235954846507
8321,0,0.7113495820760727,0.05898001688662081
3706,0,0.37017295747995377,0.10290644309704504
3363,0,0.34267555192112925,0.0992126869966698
5365,0,0.25799790702760217,0.11141409548783096
5120,0,0.6084244346618652,0.03930755685822917
6867,0,0.5359545165300369,0.07401478427831885
7477,0,0.5934148764610291,0.04251289381677778
2969,1,0.6173975294828415,0.04477462571663542
5155,0,0.19255448639392853,0.08969219927670244
